HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3PJUZCGDJ6G7H7DUX27AC8BRQVT89A,A186MBH9JN8ED9,Rejected,Tue Aug 06 06:55:01 PDT 2019,Tue Aug 06 07:02:00 PDT 2019,Fri Aug 09 07:02:00 PDT 2019,,Tue Aug 06 07:39:48 PDT 2019,"I need to code you received at the end of the experiment. Should look something like this: ""bac6c81c-ca7a-46ed-b39d-039c476e8e86""",419,0% (0/1),0% (0/1),0% (0/1),A186MBH9JN8ED9
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3AAPLD8UCCHJUXN1YC6XGL52NLETH2,A1B55QAYLIP1QH,Approved,Tue Aug 06 04:15:18 PDT 2019,Tue Aug 06 04:22:10 PDT 2019,Fri Aug 09 04:22:10 PDT 2019,Tue Aug 06 04:57:07 PDT 2019,,,412,100% (1/1),100% (1/1),100% (1/1),e3408be3-9a39-4b7b-9a66-79c17e3d9f4b
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,34PGFRQONOB7DKMLHHETFISG47XJWK,A1DK0O56F7GXKB,Rejected,Tue Aug 06 03:37:24 PDT 2019,Tue Aug 06 03:47:23 PDT 2019,Fri Aug 09 03:47:23 PDT 2019,,Tue Aug 06 03:50:48 PDT 2019,Just started spamming True after round 8.,599,0% (0/1),0% (0/1),0% (0/1),c48fc3b4-be74-49fc-98cd-a9181dd34371
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,34PGFRQONOB7DKMLHHETFISG470WJ0,A1DYOWU4U88T9N,Approved,Tue Aug 06 04:21:51 PDT 2019,Tue Aug 06 04:31:05 PDT 2019,Fri Aug 09 04:31:05 PDT 2019,Tue Aug 06 04:56:24 PDT 2019,,,554,100% (1/1),100% (1/1),100% (1/1),42081892-ee4c-4140-aaa7-65ae2f680967
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,337RC3OW0520TLAGUSLA9VMU1NAVLY,A1E1A5IS47M82M,Approved,Tue Aug 06 06:54:41 PDT 2019,Tue Aug 06 07:09:27 PDT 2019,Fri Aug 09 07:09:27 PDT 2019,Tue Aug 06 07:45:44 PDT 2019,,,886,100% (1/1),100% (1/1),100% (1/1),74132416-103b-4496-a191-e38f7bb74f0a
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3ZSY5X72NXBG6ZWWY0WS0F1LBMSOR5,A1E1PEJCLK9OAJ,Rejected,Tue Aug 06 03:37:35 PDT 2019,Tue Aug 06 03:48:15 PDT 2019,Fri Aug 09 03:48:15 PDT 2019,,Tue Aug 06 03:52:55 PDT 2019,"Did not read instructions correctly, 31/35 rounds the blue audio button was not clicked once",640,0% (0/1),0% (0/1),0% (0/1),ea46129b-e81a-4ed4-af81-892d6ec02d64
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3UOUJI6MTDEVG0253LETO3FYUP7XUT,A1EMC5WKSIMCLG,Approved,Tue Aug 06 05:42:56 PDT 2019,Tue Aug 06 05:56:46 PDT 2019,Fri Aug 09 05:56:46 PDT 2019,Tue Aug 06 05:58:34 PDT 2019,,,830,100% (1/1),100% (1/1),100% (1/1),7218ec04-dda3-49db-8353-885026bb48ca
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3C5W7UE9CFQC3SXWUJN7XTY4H33MXP,A1F1MRW28MLCWX,Approved,Tue Aug 06 05:06:23 PDT 2019,Tue Aug 06 05:15:27 PDT 2019,Fri Aug 09 05:15:27 PDT 2019,Tue Aug 06 05:43:56 PDT 2019,,,544,100% (1/1),100% (1/1),100% (1/1),5dce81ee-6cdf-45fe-833b-77b0c59ef5b0
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3K3R2QNK8B35F4K7058F80TGNMRU9I,A1FIQH93POC8LF,Approved,Tue Aug 06 07:41:44 PDT 2019,Tue Aug 06 07:51:36 PDT 2019,Fri Aug 09 07:51:36 PDT 2019,Tue Aug 06 07:59:31 PDT 2019,,,592,100% (1/1),100% (1/1),100% (1/1),3c185721-ef8b-4cfc-8c92-be72283eb078
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3WETL7AQWT82FN5CIVZX9BYEODI35M,A1FJINS24NQMIE,Approved,Tue Aug 06 06:54:41 PDT 2019,Tue Aug 06 07:04:27 PDT 2019,Fri Aug 09 07:04:27 PDT 2019,Tue Aug 06 07:45:47 PDT 2019,,,586,100% (1/1),100% (1/1),100% (1/1),e7904d15-627a-4600-b3b3-485ed5cf7b6f
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3570Y55XZPJ1BNRKOCBE32LGNNWYGA,A1GUWDME13K9YX,Approved,Tue Aug 06 07:33:04 PDT 2019,Tue Aug 06 07:45:04 PDT 2019,Fri Aug 09 07:45:04 PDT 2019,Tue Aug 06 07:47:10 PDT 2019,,,720,100% (1/1),100% (1/1),100% (1/1),8a12fbe1-a709-411b-9c2e-5bbf8e091840
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,31N2WW6R9RQUHKY1O7C6VNPRD7OF39,A1GYEDGC63N246,Approved,Tue Aug 06 04:08:59 PDT 2019,Tue Aug 06 04:18:13 PDT 2019,Fri Aug 09 04:18:13 PDT 2019,Tue Aug 06 04:56:24 PDT 2019,,,554,100% (1/1),100% (1/1),100% (1/1),0e763217-3863-4706-a78c-43df8f11851d
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3SNVL38CI4STA6MYIBE443LQRGNKCJ,A1H3SXTSVHRUP7,Approved,Tue Aug 06 06:19:14 PDT 2019,Tue Aug 06 06:28:49 PDT 2019,Fri Aug 09 06:28:49 PDT 2019,Tue Aug 06 07:43:49 PDT 2019,,,575,100% (1/1),100% (1/1),100% (1/1),7dad19f6-2bb4-4ad3-adca-d30fcec80b21
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3G2UL9A02DEGZA6DPQCSEYOUPAC677,A1HIKMTF89CIC9,Rejected,Tue Aug 06 06:09:15 PDT 2019,Tue Aug 06 06:13:19 PDT 2019,Fri Aug 09 06:13:19 PDT 2019,,Tue Aug 06 06:24:32 PDT 2019,Just clicked through 27/35 rounds without pressing the audio button once,244,0% (0/1),0% (0/1),0% (0/1),7274d1be-1e31-490b-b5bf-1520551b2cd1
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3MRNMEIQW56EZ4AU37LG39GN1G3DLE,A1IZTD6S7PGRR4,Approved,Tue Aug 06 05:48:57 PDT 2019,Tue Aug 06 05:58:40 PDT 2019,Fri Aug 09 05:58:40 PDT 2019,Tue Aug 06 06:26:56 PDT 2019,,,583,100% (1/1),100% (1/1),100% (1/1),95db4adb-854f-4b3f-ab3d-406c409e12d3
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3SB5N7Y3O344ESVZG405BARWBAL0GF,A1JLYY0DZHDAGR,Rejected,Tue Aug 06 07:55:37 PDT 2019,Tue Aug 06 08:01:24 PDT 2019,Fri Aug 09 08:01:24 PDT 2019,,Tue Aug 06 08:04:56 PDT 2019,Just clicked through the assignment. Did not take the time to understand what was required,347,0% (0/1),0% (0/1),0% (0/1),f1ab2fc7-c16f-48ed-8173-f41f2cf80227
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3TXWC2NHNZQP0RS3B0DFTZBS2P39SE,A1KLM658JA6W3V,Approved,Tue Aug 06 07:16:27 PDT 2019,Tue Aug 06 07:27:48 PDT 2019,Fri Aug 09 07:27:48 PDT 2019,Tue Aug 06 07:45:47 PDT 2019,,,681,100% (1/1),100% (1/1),100% (1/1),d5dbfb92-7d0c-4b8c-a507-b0b70fe9384e
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3GFK2QRXX9HZ6L70SFAZE89BM66W5F,A1KODTQPO671L5,Approved,Tue Aug 06 04:43:52 PDT 2019,Tue Aug 06 05:01:32 PDT 2019,Fri Aug 09 05:01:32 PDT 2019,Tue Aug 06 05:04:08 PDT 2019,,,1060,100% (1/1),100% (1/1),100% (1/1),841d9d29-5339-401d-923e-d69124ed3241
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3FTF2T8WLRII789CV5NGQOED821W9I,A1NG20VQIHT12J,Approved,Tue Aug 06 07:34:27 PDT 2019,Tue Aug 06 07:44:15 PDT 2019,Fri Aug 09 07:44:15 PDT 2019,Tue Aug 06 07:45:45 PDT 2019,,,588,100% (1/1),100% (1/1),100% (1/1),10e273f3-f237-44c1-a8d0-3a2543e322a7
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3FE2ERCCZX8VUMGHL8S3VK16A4IOPR,A1PP1FS377QA79,Approved,Tue Aug 06 07:37:41 PDT 2019,Tue Aug 06 07:48:02 PDT 2019,Fri Aug 09 07:48:02 PDT 2019,Tue Aug 06 07:50:21 PDT 2019,,,621,100% (1/1),100% (1/1),100% (1/1),158f2420-a75e-4f53-9137-33cb12c59610
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3YW4XOSQKQLNQZHCWSTMTUBXPA41UH,A1QLXSYFXBYUZV,Approved,Tue Aug 06 07:43:06 PDT 2019,Tue Aug 06 07:52:03 PDT 2019,Fri Aug 09 07:52:03 PDT 2019,Tue Aug 06 07:59:32 PDT 2019,,,537,100% (2/2),100% (2/2),100% (2/2),c8667326-f5d5-45c3-8b58-f418f78f853d
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,34FNN24DCM93VQ207GSNZ5URXEKY5U,A1R4DY9JOJ2UKZ,Approved,Tue Aug 06 07:50:29 PDT 2019,Tue Aug 06 08:01:36 PDT 2019,Fri Aug 09 08:01:36 PDT 2019,Tue Aug 06 08:05:18 PDT 2019,,,667,100% (1/1),100% (1/1),100% (1/1),f35fa557-e2e2-446c-995c-c4c92cc88592
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,3JCG6DTRV3QJFAUC0YZWKUMGU1FQQL,A1SBGEAFIYKXEI,Approved,Tue Aug 06 05:52:26 PDT 2019,Tue Aug 06 05:59:32 PDT 2019,Fri Aug 09 05:59:32 PDT 2019,Tue Aug 06 06:26:56 PDT 2019,,,426,100% (1/1),100% (1/1),100% (1/1),93da7d9d-340f-4151-9c6f-e238c3aaaccc
39AYGO6AFFK2GB06FVOFLBFWXV06N4,3PFYYPJUJW5S4Q47P9SMA1XI6T62ZR,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Tue Aug 06 03:32:34 PDT 2019,113,BatchId:3727084;OriginalHitTemplateId:920937340;,1200,259200,Tue Aug 13 03:32:34 PDT 2019,,,354P56DE9K3LM84AW3FVF3KM7ZHS7N,A1SN21FSJN22AR,Approved,Tue Aug 06 07:31:13 PDT 2019,Tue Aug 06 07:44:18 PDT 2019,Fri Aug 09 07:44:18 PDT 2019,Tue Aug 06 07:45:44 PDT 2019,,,785,100% (1/1),100% (1/1),100% (1/1),99b88fc9-1934-4fcf-b7ec-ee948486801d
