HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
30EV7DWJTVVWSA4KMXXQ2RD31G0Y6K,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:33:07 PDT 2019,9,BatchId:3728358;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 07 06:34:18 PDT 2019,,,3CP1TO84PT1DU59TEVLSQ1TMI50527,A1BHR5XQ16T7LA,Approved,Wed Aug 07 06:33:22 PDT 2019,Wed Aug 07 06:41:41 PDT 2019,Sat Aug 10 06:41:41 PDT 2019,Wed Aug 07 06:48:13 PDT 2019,,,499,100% (1/1),100% (1/1),100% (1/1),c4abb97f-6703-486a-9883-ef0ad8f17979,,
30EV7DWJTVVWSA4KMXXQ2RD31G0Y6K,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:33:07 PDT 2019,9,BatchId:3728358;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 07 06:34:18 PDT 2019,,,3KJYX6QCM9BUYVMGR79XTG92X4OJVF,A3CWW9DIL73I14,Approved,Wed Aug 07 06:33:21 PDT 2019,Wed Aug 07 06:55:13 PDT 2019,Sat Aug 10 06:55:13 PDT 2019,Wed Aug 07 07:23:32 PDT 2019,,,1312,100% (1/1),100% (1/1),100% (1/1),76102b45-e76a-4aaa-8142-07d627158ee9,,
30EV7DWJTVVWSA4KMXXQ2RD31G0Y6K,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:33:07 PDT 2019,9,BatchId:3728358;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 07 06:34:18 PDT 2019,,,3Q5C1WP23M165KRXVRLELIJHQZM51Q,AMYHVU1VHLS7B,Approved,Wed Aug 07 06:33:19 PDT 2019,Wed Aug 07 06:44:55 PDT 2019,Sat Aug 10 06:44:55 PDT 2019,Wed Aug 07 06:49:33 PDT 2019,,,696,100% (1/1),100% (1/1),100% (1/1),5af82ec1-002e-43f5-ba9e-c46cb9d69238,,
30EV7DWJTVVWSA4KMXXQ2RD31G0Y6K,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:33:07 PDT 2019,9,BatchId:3728358;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 07 06:34:18 PDT 2019,,,3XM0HYN6NKZ9IV3SRUP7Q87S68REP4,A1P3J34DH57JNB,Approved,Wed Aug 07 06:33:21 PDT 2019,Wed Aug 07 06:48:16 PDT 2019,Sat Aug 10 06:48:16 PDT 2019,Wed Aug 07 06:49:51 PDT 2019,,,895,100% (1/1),100% (1/1),100% (1/1),7ce9d30c-84fe-4394-84a3-8da849fe9ce9,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,34X6J5FLPTY2TNQZ58FNNTAUGDAQJV,AJW3PL5UDH4BP,Approved,Wed Aug 07 07:08:53 PDT 2019,Wed Aug 07 07:16:12 PDT 2019,Sat Aug 10 07:16:12 PDT 2019,Wed Aug 07 07:19:29 PDT 2019,,,439,100% (1/1),100% (1/1),100% (1/1),6adb1d8f-b90a-4544-b57d-d08c14cb0914,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3EF8EXOTT1VECJ6IKTP8MS2M81IJ1T,ABMPX2Y2IRBMG,Approved,Wed Aug 07 06:41:31 PDT 2019,Wed Aug 07 07:00:11 PDT 2019,Sat Aug 10 07:00:11 PDT 2019,Wed Aug 07 07:19:53 PDT 2019,,,1120,100% (1/1),100% (1/1),100% (1/1),bb3aabf0-4708-48da-9830-054eec65c3b7,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3EWIJTFFVO76UEZ8A9AHB76KY1GE00,A1GIIPCG4JB7R5,Approved,Wed Aug 07 07:14:22 PDT 2019,Wed Aug 07 07:26:58 PDT 2019,Sat Aug 10 07:26:58 PDT 2019,Wed Aug 07 07:55:06 PDT 2019,,,756,100% (1/1),100% (1/1),100% (1/1),631b9452-457e-4b43-9b7b-913a87d06a72,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3FIJLY1B6U41O93OM59D8QSSIAHFP0,A30UE6DWFNUCWX,Approved,Wed Aug 07 08:08:31 PDT 2019,Wed Aug 07 08:27:08 PDT 2019,Sat Aug 10 08:27:08 PDT 2019,Wed Aug 07 08:41:12 PDT 2019,,,1117,100% (1/1),100% (1/1),100% (1/1),1a0dc2ae-e992-4d8a-886c-7021d3e88767,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3I2PTA7R3TUX47WHNTFZO8A7V2AQKU,AYW62R027PUT1,Approved,Wed Aug 07 06:41:31 PDT 2019,Wed Aug 07 06:51:47 PDT 2019,Sat Aug 10 06:51:47 PDT 2019,Wed Aug 07 07:54:05 PDT 2019,Wed Aug 07 07:22:42 PDT 2019,,616,100% (1/1),100% (1/1),100% (1/1),9bd7e27a-8586-412f-aedc-295f4f28cbba,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3KJYX6QCM9BUYVMGR79XTG92X5PVJU,ACVEFRSUAPSEQ,Approved,Wed Aug 07 06:41:27 PDT 2019,Wed Aug 07 06:50:07 PDT 2019,Sat Aug 10 06:50:07 PDT 2019,Wed Aug 07 07:20:43 PDT 2019,,,520,100% (1/1),100% (1/1),100% (1/1),0456293d-91b9-45b5-b9d7-bb46e26581b0,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3LS2AMNW5FQGUYHWLL7SVPRGF7KOQC,A279HK0GY9PIJ0,Approved,Wed Aug 07 07:20:44 PDT 2019,Wed Aug 07 07:32:28 PDT 2019,Sat Aug 10 07:32:28 PDT 2019,Wed Aug 07 07:55:28 PDT 2019,,,704,100% (1/1),100% (1/1),100% (1/1),23f52f1d-d73d-484d-81c8-92877cb57582,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3MH9DQ757WCKUE7FEBEP0HF3R6ZGUM,A3M8O363B3IAKE,Approved,Wed Aug 07 06:41:31 PDT 2019,Wed Aug 07 07:02:02 PDT 2019,Sat Aug 10 07:02:02 PDT 2019,Wed Aug 07 07:21:02 PDT 2019,,,1231,100% (1/1),100% (1/1),100% (1/1),232d087b-82bd-4d3e-818b-fd683f565a20,,
3WA2XVDZEMHYM5NTMWLWVOLNJ4W6EE,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 06:41:24 PDT 2019,9,BatchId:3728367;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 06:41:24 PDT 2019,,,3X1FV8S5JXRK7TWFJ1OUW3HM5D8GVB,A2BXQ8SZLFQF4D,Approved,Wed Aug 07 07:27:04 PDT 2019,Wed Aug 07 07:57:18 PDT 2019,Sat Aug 10 07:57:18 PDT 2019,Wed Aug 07 08:01:54 PDT 2019,,,1814,100% (1/1),100% (1/1),100% (1/1),2148ce07-c24b-44cf-94ff-0da27d83c2fc,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,33FOTY3KEMLR450CA18MZOPRIIHC1I,A3MYPYBVHX7FQ2,Approved,Wed Aug 07 12:34:32 PDT 2019,Wed Aug 07 12:44:47 PDT 2019,Sat Aug 10 12:44:47 PDT 2019,Wed Aug 07 13:13:40 PDT 2019,,,615,100% (1/1),100% (1/1),100% (1/1),79083137-07ab-42dd-ba63-1c87e4d37ab8,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,34Z02EIMISD8JXH504ZCAT6L1CU0T5,A37VBAMFEQKJO4,Approved,Wed Aug 07 13:56:15 PDT 2019,Wed Aug 07 14:13:33 PDT 2019,Sat Aug 10 14:13:33 PDT 2019,Thu Aug 08 01:23:48 PDT 2019,,,1038,100% (1/1),100% (1/1),100% (1/1),aa96613f-3f28-430b-822d-dc912b1ce992,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,37FMASSAYCRJU64448XXG30VHZ3BID,A7YK2E0G9N9HC,Approved,Wed Aug 07 13:08:39 PDT 2019,Wed Aug 07 13:20:35 PDT 2019,Sat Aug 10 13:20:35 PDT 2019,Thu Aug 08 01:23:48 PDT 2019,,,716,100% (1/1),100% (1/1),100% (1/1),025e2e91-cd5e-41bf-b08b-b5fc4737604f,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,39LNWE0K4UWYQ5DA4ZESLTSJ6KEIU5,A2G7DTL156PTKA,Approved,Wed Aug 07 13:37:04 PDT 2019,Wed Aug 07 14:08:36 PDT 2019,Sat Aug 10 14:08:36 PDT 2019,Thu Aug 08 01:23:48 PDT 2019,,,1892,100% (1/1),100% (1/1),100% (1/1),19758213-7d4e-4756-b2c4-e763ec680c45,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,3A0EX8ZRN8O5K6J98QJ02RUJ7IQBY8,A2I2M82BJGHZ04,Approved,Wed Aug 07 11:55:11 PDT 2019,Wed Aug 07 12:04:35 PDT 2019,Sat Aug 10 12:04:35 PDT 2019,Wed Aug 07 12:25:17 PDT 2019,,,564,100% (1/1),100% (1/1),100% (1/1),e836bb4c-39ef-4ad2-9e49-741be82be473,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,3A0EX8ZRN8O5K6J98QJ02RUJ7IXBYF,ACAJFF4MF5S5X,Approved,Wed Aug 07 12:35:54 PDT 2019,Wed Aug 07 12:56:36 PDT 2019,Sat Aug 10 12:56:36 PDT 2019,Wed Aug 07 13:13:40 PDT 2019,,,1242,100% (1/1),100% (1/1),100% (1/1),85277a1d-7cc1-4716-a609-f8af1b4eb541,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,3P1L2B7AD1P5311JTGZWE3SM525OLX,A2EJOI2VIRMIR,Approved,Wed Aug 07 11:55:12 PDT 2019,Wed Aug 07 12:16:33 PDT 2019,Sat Aug 10 12:16:33 PDT 2019,Wed Aug 07 12:25:17 PDT 2019,,,1281,100% (1/1),100% (1/1),100% (1/1),437a3b0b-0adb-425c-8c0d-89249995c964,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,3VE8AYVF8MXGIH470O72M4X2T1UF8V,ASWUMQF7O1GW5,Rejected,Wed Aug 07 13:35:28 PDT 2019,Wed Aug 07 14:09:05 PDT 2019,Sat Aug 10 14:09:05 PDT 2019,,Thu Aug 08 01:24:37 PDT 2019,Just clicked through the experiment. Did not complete the vast majority of rounds correctly as the blue audio button was not pressed,2017,50% (1/2),50% (1/2),50% (1/2),80306576-870e-41aa-a8a9-1f39e290a849,,
3G57RS03HH5A8LBZOTGQ1HYYQ6Z52Z,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Wed Aug 07 11:55:09 PDT 2019,9,BatchId:3728729;OriginalHitTemplateId:920937340;,2340,259200,Wed Aug 14 11:55:09 PDT 2019,,,3X4MXAO0BGOOB85YPMN2H9E7EWTRW2,A3MHKFOJIXO7QN,Rejected,Wed Aug 07 12:36:15 PDT 2019,Wed Aug 07 12:43:08 PDT 2019,Sat Aug 10 12:43:08 PDT 2019,,Wed Aug 07 13:13:34 PDT 2019,Just clicked through the experiment without clicking the blue audio button.,413,0% (0/1),0% (0/1),0% (0/1),d237dc0e-e26d-43a8-8e29-ad54ca36dfc8,,
3WKGUBL7SZMYDOT7KUFLBLRTWBAL4G,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Thu Aug 08 01:29:33 PDT 2019,9,BatchId:3729261;OriginalHitTemplateId:920937340;,2340,259200,Thu Aug 15 01:29:33 PDT 2019,,,33LK57MYLT546IAGFY7E6NDLH3SZS6,APL2VQM32UG4X,Approved,Thu Aug 08 01:35:26 PDT 2019,Thu Aug 08 01:44:14 PDT 2019,Sun Aug 11 01:44:14 PDT 2019,Thu Aug 08 01:49:45 PDT 2019,,,528,100% (1/1),100% (1/1),100% (1/1),e4b8fee0-d552-403d-9b32-b1f17f76d113,,
3WKGUBL7SZMYDOT7KUFLBLRTWBAL4G,37GOL843ZOIG5BBI763GDYCPMUSWEX,Interactive verification of words,"Written words require comparison to spoken words. The connection should be accepted if they match, declined if they don't.","survey, demographics, experiment, cryptography",$0.90,Thu Aug 08 01:29:33 PDT 2019,9,BatchId:3729261;OriginalHitTemplateId:920937340;,2340,259200,Thu Aug 15 01:29:33 PDT 2019,,,37Z929RLG988K61H96IWKZC4W7DTSR,A1WJU1IQ3UTRC6,Approved,Thu Aug 08 02:50:40 PDT 2019,Thu Aug 08 02:57:12 PDT 2019,Sun Aug 11 02:57:12 PDT 2019,Thu Aug 08 03:51:29 PDT 2019,,,392,100% (1/1),100% (1/1),100% (1/1),0a828587-4e32-4efb-bb1c-da950fdf8f13,,
